#ID USER ENTITLEMENT
8129 178 74
8130 112 110
8131 322 315
8132 315 350
8133 304 384
8134 271 97
8135 227 72
8136 311 359
8137 135 39
8138 265 82
8139 18 95
8140 329 350
8141 116 28
8142 188 59
8143 55 128
8144 287 30
8145 78 277
8146 158 82
8147 289 72
8148 223 121
8149 105 78
8150 98 60
8151 311 57
8152 107 246
8153 244 103
8154 304 52
8155 142 86
8156 277 127
8157 333 121
8158 223 126
8159 294 62
8160 53 98
8161 234 71
8162 325 98
8163 118 114
8164 165 62
8165 307 376
8166 279 86
8167 17 38
8168 261 35
8169 326 35
8170 252 113
8171 303 387
8172 207 41
8173 314 11
8174 227 65
8175 121 123
8176 100 28
8177 250 90
8178 164 56
8179 307 0
8180 103 85
8181 193 100
8182 293 86
8183 327 343
8184 261 138
8185 320 337
8186 279 63
8187 305 19
8188 320 52
8189 296 38
8190 140 248
8191 102 83
8192 312 34
8193 147 40
8194 170 77
8195 199 91
8196 266 116
8197 276 71
8198 103 79
8199 330 371
8200 203 30
8201 294 114
8202 299 101
8203 328 387
8204 249 79
8205 238 54
8206 338 94
8207 241 29
8208 308 334
8209 187 82
8210 251 54
8211 17 67
8212 127 255
8213 227 84
8214 243 225
8215 148 109
8216 303 41
8217 154 73
8218 201 125
8219 29 63
8220 23 72
8221 106 91
8222 298 126
8223 257 92
8224 306 55
8225 267 39
8226 259 70
8227 99 103
8228 191 46
8229 322 18
8230 124 174
8231 155 249
8232 19 111
8233 219 89
8234 272 197
8235 301 87
8236 166 32
8237 112 108
8238 136 93
8239 242 42
8240 174 94
8241 278 51
8242 253 127
8243 299 89
8244 241 108
8245 57 118
8246 167 54
8247 316 98
8248 195 106
8249 247 24
8250 215 84
8251 182 185
8252 125 85
8253 271 249
8254 202 51
8255 291 104
8256 305 99
8257 319 358
8258 160 62
8259 216 45
8260 225 76
8261 317 314
8262 188 74
8263 281 46
8264 151 44
8265 106 58
8266 166 129
8267 253 27
8268 316 359
8269 107 80
8270 126 60
8271 11 90
8272 243 87
8273 210 97
8274 199 109
8275 140 51
8276 333 126
8277 205 102
8278 329 321
8279 176 59
8280 157 113
8281 178 40
8282 216 46
8283 297 123
8284 18 57
8285 264 70
8286 219 87
8287 150 63
8288 246 41
8289 249 72
8290 335 126
8291 208 78
8292 101 60
8293 213 41
8294 279 248
8295 53 74
8296 104 84
8297 143 173
8298 117 58
8299 236 26
8300 229 85
8301 154 97
8302 158 37
8303 263 113
8304 312 64
8305 286 36
8306 175 70
8307 256 104
8308 180 92
8309 206 105
8310 177 125
8311 276 87
8312 256 186
8313 224 92
8314 134 77
8315 182 93
8316 282 50
8317 200 81
8318 313 331
8319 111 73
8320 180 115
8321 179 80
8322 248 107
8323 340 116
8324 184 33
8325 54 117
8326 174 106
8327 306 314
8328 60 72
8329 151 28
8330 105 119
8331 210 75
8332 197 58
8333 55 121
8334 150 84
8335 279 103
8336 180 93
8337 175 81
8338 167 67
8339 257 56
8340 310 270
8341 129 83
8342 49 260
8343 135 93
8344 125 194
8345 102 127
8346 165 104
8347 156 101
8348 181 111
8349 256 170
8350 315 312
8351 102 86
8352 262 227
8353 134 83
8354 333 119
8355 19 90
8356 179 52
8357 218 81
8358 343 89
8359 318 362
8360 331 372
8361 310 74
8362 207 87
8363 147 118
8364 188 38
8365 156 109
8366 220 86
8367 274 78
8368 247 82
8369 343 90
8370 327 20
8371 263 103
8372 235 44
8373 111 104
8374 282 121
8375 283 61
8376 111 37
8377 303 359
8378 189 47
8379 289 95
8380 247 60
8381 205 112
8382 183 37
8383 250 92
8384 307 282
8385 163 66
8386 234 63
8387 141 124
8388 315 376
8389 314 32
8390 320 361
8391 259 127
8392 250 49
8393 54 121
8394 186 109
8395 215 118
8396 278 70
8397 310 65
8398 158 127
8399 261 126
8400 55 64
8401 265 31
8402 276 26
8403 139 93
8404 277 114
8405 249 74
8406 220 54
8407 269 116
8408 203 49
8409 49 94
8410 137 66
8411 329 36
8412 240 107
8413 278 80
8414 283 33
8415 50 89
8416 136 249
8417 11 36
8418 155 87
8419 203 63
8420 158 67
8421 270 113
8422 297 30
8423 268 41
8424 292 43
8425 356 445
8426 184 32
8427 155 246
8428 317 358
8429 177 119
8430 200 46
8431 132 122
8432 264 31
8433 54 68
8434 282 86
8435 321 75
8436 209 63
8437 286 86
8438 134 49
8439 147 79
8440 252 94
8441 248 225
8442 280 115
8443 327 388
8444 323 340
8445 60 64
8446 245 68
8447 325 358
8448 128 62
8449 218 27
8450 329 364
8451 308 274
8452 276 85
8453 343 67
8454 185 35
8455 284 27
8456 135 52
8457 127 105
8458 107 70
8459 331 332
8460 186 63
8461 303 73
8462 127 81
8463 126 103
8464 314 337
8465 168 60
8466 261 232
8467 161 245
8468 127 109
8469 248 146
8470 188 103
8471 262 148
8472 248 36
8473 101 68
8474 133 95
8475 251 44
8476 177 27
8477 211 54
8478 329 388
8479 187 33
8480 239 106
8481 240 80
8482 196 40
8483 19 26
8484 169 59
8485 310 317
8486 133 83
8487 356 325
8488 124 206
8489 237 39
8490 29 48
8491 16 124
8492 180 146
8493 268 78
8494 311 281
8495 327 346
8496 208 122
8497 248 93
8498 207 249
8499 261 82
8500 197 63
8501 323 45
8502 260 125
8503 279 52
8504 223 103
8505 167 247
8506 313 341
8507 116 87
8508 256 245
8509 285 56
8510 222 108
8511 118 29
8512 271 70
8513 146 121
8514 227 43
8515 281 49
8516 241 77
8517 171 82
8518 296 52
8519 251 92
8520 114 40
8521 50 77
8522 134 87
8523 190 113
8524 55 31
8525 139 26
8526 183 89
8527 247 178
8528 296 83
8529 18 46
8530 290 46
8531 174 124
8532 53 49
8533 177 37
8534 180 112
8535 257 245
8536 310 370
8537 251 106
8538 269 87
8539 156 36
8540 297 128
8541 155 74
8542 117 125
8543 305 32
8544 277 26
8545 109 70
8546 296 92
8547 126 98
8548 326 383
8549 260 204
8550 266 72
8551 11 88
8552 114 76
8553 211 50
8554 172 73
8555 130 75
8556 154 125
8557 184 247
8558 122 55
8559 252 106
8560 109 30
8561 137 74
8562 99 99
8563 170 76
8564 116 46
8565 90 265
8566 270 48
8567 129 30
8568 113 110
8569 159 128
8570 154 112
8571 229 88
8572 356 134
8573 264 113
8574 123 84
8575 204 122
8576 245 61
8577 127 102
8578 48 77
8579 249 37
8580 289 52
8581 325 42
8582 222 47
8583 268 120
8584 329 359
8585 50 34
8586 248 249
8587 173 121
8588 191 89
8589 166 85
8590 175 61
8591 247 217
8592 104 52
8593 199 55
8594 283 48
8595 296 27
8596 133 111
8597 111 79
8598 142 122
8599 170 98
8600 141 90
8601 316 376
8602 262 187
8603 138 94
8604 115 121
8605 158 114
8606 211 59
8607 164 119
8608 329 61
8609 305 78
8610 328 59
8611 276 64
8612 58 127
8613 312 95
8614 323 319
8615 202 115
8616 167 95
8617 209 32
8618 251 69
8619 150 112
8620 136 108
8621 331 333
8622 238 249
8623 268 48
8624 136 90
8625 211 43
8626 125 223
8627 136 95
8628 159 104
8629 312 266
8630 322 347
8631 214 39
8632 143 94
8633 135 48
8634 242 99
8635 299 52
8636 247 204
8637 271 69
8638 283 46
8639 172 103
8640 324 273
8641 161 123
8642 328 326
8643 266 77
8644 253 103
8645 244 40
8646 129 129
8647 144 34
8648 118 118
8649 322 266
8650 101 75
8651 165 246
8652 216 108
8653 18 30
8654 212 121
8655 152 92
8656 251 97
8657 262 207
8658 270 92
8659 202 39
8660 225 169
8661 331 70
8662 169 90
8663 243 168
8664 152 54
8665 44 245
8666 113 97
8667 244 72
8668 273 49
8669 229 114
8670 323 36
8671 252 74
8672 146 56
8673 177 66
8674 304 70
8675 116 90
8676 300 94
8677 147 61
8678 149 35
8679 303 346
8680 328 74
8681 99 63
8682 300 100
8683 236 69
8684 243 62
8685 246 116
8686 194 38
8687 278 89
8688 347 178
8689 178 75
8690 101 33
8691 213 70
8692 125 181
8693 201 116
8694 289 42
8695 331 87
8696 328 274
8697 249 27
8698 295 79
8699 129 250
8700 134 95
8701 180 2
8702 208 98
8703 143 143
8704 179 118
8705 240 99
8706 258 247
8707 301 64
8708 330 68
8709 171 38
8710 308 319
8711 247 230
8712 259 33
8713 246 124
8714 261 235
8715 104 249
8716 204 99
8717 272 217
8718 239 199
8719 242 88
8720 272 8
8721 307 364
8722 243 198
8723 191 111
8724 98 39
8725 145 39
8726 127 117
8727 244 85
8728 228 45
8729 201 129
8730 231 49
8731 356 601
8732 323 315
8733 306 32
8734 139 103
8735 256 145
8736 189 28
8737 132 83
8738 236 117
8739 151 76
8740 167 86
8741 23 118
8742 248 184
8743 228 65
8744 211 127
8745 150 127
8746 263 55
8747 162 104
8748 226 80
8749 168 37
8750 248 112
8751 122 76
8752 156 127
8753 338 47
8754 169 116
8755 317 325
8756 106 77
8757 244 34
8758 265 129
8759 310 353
8760 312 328
8761 177 86
8762 58 115
8763 225 68
8764 324 18
8765 311 78
8766 142 67
8767 277 50
8768 135 65
8769 292 105
8770 263 102
8771 230 40
8772 261 205
8773 224 246
8774 148 93
8775 231 77
8776 52 41
8777 323 270
8778 146 35
8779 327 35
8780 239 61
8781 201 86
8782 19 36
8783 58 99
8784 122 26
8785 124 173
8786 138 31
8787 129 118
8788 123 75
8789 180 64
8790 325 12
8791 256 176
8792 300 67
8793 193 126
8794 188 107
8795 193 44
8796 246 55
8797 143 222
8798 243 51
8799 135 95
8800 240 59
8801 183 82
8802 207 82
8803 59 31
8804 57 46
8805 318 313
8806 272 177
8807 98 56
8808 16 64
8809 237 118
8810 156 57
8811 196 118
8812 265 107
8813 218 38
8814 177 44
8815 183 40
8816 135 40
8817 156 120
8818 261 198
8819 11 124
8820 302 69
8821 308 63
8822 231 97
8823 117 109
8824 51 87
8825 261 46
8826 265 80
8827 215 193
8828 279 70
8829 148 129
8830 115 47
8831 49 46
8832 204 44
8833 174 91
8834 336 73
8835 325 346
8836 243 233
8837 180 204
8838 23 57
8839 249 108
8840 275 31
8841 103 44
8842 180 67
8843 251 118
8844 124 90
8845 175 117
8846 18 59
8847 180 62
8848 316 64
8849 52 38
8850 179 108
8851 223 46
8852 147 108
8853 259 102
8854 54 45
8855 325 377
8856 247 56
8857 319 334
8858 17 104
8859 243 148
8860 255 127
8861 276 114
8862 155 39
8863 285 49
8864 103 87
8865 193 88
8866 231 55
8867 229 36
8868 107 100
8869 144 27
8870 263 225
8871 216 62
8872 221 114
8873 139 168
8874 118 109
8875 273 40
8876 333 114
8877 159 51
8878 137 120
8879 130 113
8880 347 161
8881 146 31
8882 171 83
8883 127 44
8884 188 92
8885 270 62
8886 107 41
8887 251 248
8888 114 27
8889 278 39
8890 317 54
8891 307 18
8892 279 111
8893 231 52
8894 231 35
8895 132 79
8896 144 63
8897 183 247
8898 117 82
8899 316 58
8900 136 31
8901 224 31
8902 99 41
8903 235 52
8904 124 238
8905 187 93
8906 312 271
8907 209 98
8908 134 82
8909 167 69
8910 238 40
8911 183 50
8912 310 354
8913 186 68
8914 301 99
8915 148 48
8916 188 62
8917 318 28
8918 183 88
8919 227 80
8920 157 72
8921 276 40
8922 198 107
8923 199 34
8924 105 48
8925 103 101
8926 309 51
8927 121 74
8928 114 128
8929 180 78
8930 299 37
8931 253 126
8932 210 102
8933 331 95
8934 172 77
8935 293 129
8936 278 83
8937 222 48
8938 247 192
8939 232 105
8940 159 91
8941 167 127
8942 251 129
8943 244 54
8944 261 95
8945 331 60
8946 191 129
8947 313 290
8948 328 80
8949 133 110
8950 225 127
8951 208 119
8952 163 39
8953 186 43
8954 151 51
8955 287 106
8956 58 76
8957 114 33
8958 182 178
8959 242 246
8960 302 65
8961 113 112
8962 312 80
8963 244 74
8964 228 95
8965 205 31
8966 170 34
8967 208 115
8968 215 112
8969 121 93
8970 103 110
8971 57 70
8972 238 108
8973 219 249
8974 134 36
8975 134 48
8976 172 129
8977 234 125
8978 258 245
8979 211 35
8980 134 251
8981 267 67
8982 314 275
8983 310 76
8984 55 60
8985 336 75
8986 271 58
8987 251 88
8988 198 94
8989 217 76
8990 146 246
8991 110 57
8992 261 116
8993 164 124
8994 237 115
8995 179 91
8996 232 63
8997 227 102
8998 236 245
8999 292 31
9000 59 125
9001 169 33
9002 116 70
9003 210 83
9004 178 54
9005 29 30
9006 236 49
9007 124 2
9008 159 48
9009 311 337
9010 17 89
9011 202 71
9012 296 41
9013 133 66
9014 239 73
9015 261 160
9016 151 248
9017 329 375
9018 232 102
9019 48 64
9020 148 96
9021 16 83
9022 202 30
9023 53 89
9024 116 117
9025 243 201
9026 136 42
9027 209 248
9028 113 126
9029 101 124
9030 59 49
9031 100 249
9032 118 76
9033 54 56
9034 105 247
9035 139 70
9036 306 20
9037 225 22
9038 165 55
9039 227 115
9040 284 108
9041 252 124
9042 173 129
9043 50 99
9044 109 124
9045 312 314
9046 295 74
9047 303 275
9048 336 59
9049 100 54
9050 207 40
9051 302 92
9052 193 81
9053 162 67
9054 161 80
9055 173 111
9056 259 117
9057 172 39
9058 134 78
9059 289 74
9060 144 124
9061 336 118
9062 127 116
9063 278 27
9064 228 26
9065 166 119
9066 297 44
9067 207 72
9068 123 32
9069 186 49
9070 171 84
9071 137 114
9072 117 104
9073 225 150
9074 55 74
9075 175 39
9076 145 91
9077 29 117
9078 274 99
9079 190 185
9080 194 104
9081 182 33
9082 170 122
9083 302 100
9084 49 36
9085 314 373
9086 293 56
9087 312 59
9088 263 116
9089 333 120
9090 203 42
9091 166 107
9092 133 33
9093 258 73
9094 19 82
9095 257 105
9096 173 249
9097 319 312
9098 347 154
9099 167 64
9100 151 104
9101 302 331
9102 167 30
9103 246 64
9104 290 56
9105 136 113
9106 214 76
9107 279 120
9108 241 38
9109 176 100
9110 293 37
9111 308 76
9112 183 95
9113 132 68
9114 248 51
9115 139 247
9116 124 248
9117 103 61
9118 299 78
9119 169 121
9120 116 95
9121 261 114
9122 330 356
9123 317 385
9124 308 81
9125 305 359
9126 180 143
9127 17 109
9128 174 80
9129 327 74
9130 143 90
9131 190 51
9132 141 84
9133 301 61
9134 186 106
9135 153 62
9136 167 55
9137 241 66
9138 141 103
9139 288 65
9140 58 53
9141 336 108
9142 176 125
9143 139 248
9144 249 59
9145 266 57
9146 117 48
9147 268 27
9148 187 118
9149 100 60
9150 210 59
9151 203 83
9152 262 119
9153 329 99
9154 257 113
9155 110 49
9156 175 45
9157 303 358
9158 291 51
9159 203 113
9160 290 60
9161 356 451
9162 327 36
9163 283 55
9164 142 49
9165 128 59
9166 245 39
9167 168 247
9168 204 64
9169 187 32
9170 220 75
9171 106 39
9172 52 70
9173 247 78
9174 211 60
9175 193 249
9176 220 46
9177 98 70
9178 151 88
9179 237 43
9180 161 120
9181 305 62
9182 102 246
9183 104 106
9184 135 73
9185 286 83
9186 234 117
9187 196 248
9188 138 50
9189 262 107
9190 23 63
9191 156 92
9192 203 104
9193 17 36
9194 194 42
9195 223 59
9196 228 120
9197 193 43
9198 309 0
9199 206 54
9200 126 91
9201 250 37
9202 187 99
9203 176 107
9204 282 79
9205 190 169
9206 268 122
9207 174 38
9208 279 47
9209 323 349
9210 276 73
9211 105 31
9212 183 55
9213 122 78
9214 330 87
9215 212 56
9216 251 59
9217 113 113
9218 281 93
9219 328 11
9220 147 75
9221 166 89
9222 282 111
9223 48 78
9224 19 121
9225 168 71
9226 217 125
9227 319 316
9228 318 329
9229 319 19
9230 272 40
9231 248 30
9232 198 32
9233 220 122
9234 240 93
9235 226 127
9236 58 150
9237 163 57
9238 201 248
9239 163 101
9240 356 537
9241 114 62
9242 256 230
9243 323 317
9244 51 57
9245 217 68
9246 262 77
9247 121 124
9248 124 185
9249 290 225
9250 217 79
9251 327 275
9252 141 70
9253 167 37
9254 184 108
9255 318 13
9256 320 42
9257 171 127
9258 256 147
9259 103 86
9260 307 314
9261 287 36
9262 162 82
9263 140 78
9264 263 45
9265 287 33
9266 215 246
9267 306 329
9268 197 35
9269 281 107
9270 285 76
9271 141 37
9272 132 121
9273 203 77
9274 147 109
9275 113 39
9276 216 29
9277 231 61
9278 203 80
9279 331 324
9280 304 353
9281 188 104
9282 258 126
9283 271 123
9284 239 223
9285 316 319
9286 270 45
9287 18 32
9288 166 108
9289 123 120
9290 256 34
9291 322 359
9292 193 120
9293 58 128
9294 331 28
9295 309 1
9296 121 121
9297 336 92
9298 180 159
9299 325 320
9300 206 52
9301 190 68
9302 189 100
9303 100 125
9304 143 114
9305 264 51
9306 117 99
9307 19 43
9308 308 19
9309 312 101
9310 245 104
9311 327 380
9312 18 70
9313 135 107
9314 167 91
9315 187 109
9316 270 118
9317 283 245
9318 190 109
9319 185 101
9320 209 70
9321 55 100
9322 29 40
9323 308 100
9324 286 50
9325 17 122
9326 174 119
9327 266 68
9328 319 54
9329 255 81
9330 307 323
9331 271 116
9332 221 68
9333 343 58
9334 286 88
9335 123 57
9336 159 45
9337 235 94
9338 110 124
9339 105 34
9340 297 31
9341 16 196
9342 186 29
9343 267 57
9344 18 124
9345 154 80
9346 274 110
9347 275 47
9348 354 15
9349 274 46
9350 128 26
9351 300 47
9352 325 343
9353 180 130
9354 146 94
9355 106 116
9356 236 122
9357 221 116
9358 146 102
9359 312 55
9360 222 111
9361 113 121
9362 262 126
9363 199 65
9364 319 12
9365 302 58
9366 209 101
9367 107 54
9368 302 349
9369 142 103
9370 60 28
9371 137 105
9372 123 95
9373 176 66
9374 149 110
9375 319 70
9376 204 245
9377 118 99
9378 181 86
9379 302 40
9380 137 123
9381 153 57
9382 324 344
9383 151 33
9384 184 51
9385 297 36
9386 217 124
9387 302 98
9388 184 70
9389 53 40
9390 190 36
9391 179 73
9392 293 107
9393 159 117
9394 100 282
9395 122 96
9396 272 146
9397 331 314
9398 110 89
9399 253 62
9400 55 98
9401 232 78
9402 286 30
9403 115 83
9404 51 43
9405 185 113
9406 278 102
9407 113 31
9408 317 67
9409 247 75
9410 154 42
9411 99 47
9412 302 340
9413 229 46
9414 283 50
9415 182 77
9416 203 36
9417 295 118
9418 121 57
9419 100 53
9420 312 379
9421 170 46
9422 291 89
9423 144 118
9424 269 74
9425 170 80
9426 316 388
9427 183 34
9428 245 66
9429 217 93
9430 304 346
9431 347 206
9432 194 111
9433 246 89
9434 176 26
9435 201 96
9436 273 53
9437 117 127
9438 201 246
9439 259 86
9440 307 316
9441 328 69
9442 230 116
9443 330 377
9444 240 49
9445 50 48
9446 152 121
9447 282 38
9448 180 165
9449 122 120
9450 291 36
9451 253 29
9452 102 80
9453 212 102
9454 104 66
9455 111 70
9456 139 157
9457 156 55
9458 132 104
9459 141 128
9460 134 103
9461 176 128
9462 181 126
9463 331 31
9464 98 71
9465 205 96
9466 334 119
9467 123 79
9468 262 85
9469 121 48
9470 343 66
9471 202 107
9472 269 52
9473 328 335
9474 256 49
9475 297 85
9476 259 115
9477 311 40
9478 156 88
9479 265 106
9480 116 33
9481 191 61
9482 310 343
9483 271 37
9484 148 68
9485 170 31
9486 139 192
9487 168 76
9488 142 245
9489 245 120
9490 230 72
9491 288 104
9492 127 86
9493 168 28
9494 235 49
9495 203 94
9496 231 83
9497 215 152
9498 331 313
9499 51 44
9500 276 121
9501 286 99
9502 185 57
9503 151 113
9504 287 51
9505 330 101
9506 326 367
9507 292 109
9508 99 88
9509 170 73
9510 207 115
9511 261 43
9512 99 128
9513 124 179
9514 256 193
9515 130 71
9516 181 76
9517 318 350
9518 281 58
9519 298 114
9520 132 247
9521 218 69
9522 193 108
9523 262 129
9524 285 118
9525 125 134
9526 317 12
9527 302 60
9528 297 62
9529 103 68
9530 193 76
9531 250 38
9532 337 116
9533 211 63
9534 51 65
9535 297 42
9536 210 108
9537 260 207
9538 187 31
9539 243 234
9540 150 33
9541 256 61
9542 211 75
9543 153 125
9544 178 113
9545 248 104
9546 196 34
9547 50 100
9548 284 39
9549 202 95
9550 244 64
9551 337 110
9552 258 70
9553 208 44
9554 140 65
9555 253 105
9556 130 30
9557 281 85
9558 308 20
9559 130 35
9560 132 40
9561 227 78
9562 323 357
9563 196 126
9564 128 105
9565 177 62
9566 255 82
9567 337 115
9568 53 73
9569 163 109
9570 206 85
9571 330 388
9572 314 50
9573 55 47
9574 104 40
9575 338 73
9576 183 92
9577 250 53
9578 104 28
9579 127 95
9580 23 48
9581 115 94
9582 207 78
9583 174 127
9584 189 53
9585 125 209
